year,mo,dy, hr, Pmean, Pstdv,  n
2017,03,25, 10, 2.085, 0.417, 12
2017,03,25, 11, 2.422, 0.351, 12
2017,03,25, 12, 2.435, 0.299, 12
2017,03,25, 13, 2.844, 0.282, 12
2017,03,25, 14, 2.766, 0.092, 12
2017,03,25, 15, 2.392, 0.151, 12
2017,03,25, 16, 1.813, 0.207, 12
2017,03,25, 17, 1.054, 0.237, 12
2017,03,25, 18, 0.332, 0.185, 12
2017,03,25, 19, 0.039, 0.025,  4
2017,03,26, 08, 0.035, 0.014,  8
2017,03,26, 09, 0.121, 0.037, 12
2017,03,26, 10, 0.363, 0.097, 12
2017,03,26, 11, 0.933, 0.358, 12
2017,03,26, 12, 2.003, 0.612, 12
2017,03,26, 13, 2.565, 0.290, 12
2017,03,26, 14, 2.408, 0.303, 12
2017,03,26, 15, 2.604, 0.103, 12
2017,03,26, 16, 2.121, 0.249, 12
2017,03,26, 17, 1.644, 0.186, 12
2017,03,26, 18, 0.916, 0.252, 12
2017,03,26, 19, 0.296, 0.163, 12
2017,03,26, 20, 0.036, 0.020,  4
2017,03,27, 08, 0.164, 0.126, 11
2017,03,27, 09, 0.839, 0.252, 12
2017,03,27, 10, 1.597, 0.200, 12
2017,03,27, 11, 2.230, 0.157, 12
2017,03,27, 12, 2.670, 0.085, 12
2017,03,27, 13, 2.884, 0.059, 12
2017,03,27, 14, 2.922, 0.021, 12
2017,03,27, 15, 2.752, 0.088, 12
2017,03,27, 16, 2.389, 0.148, 12
2017,03,27, 17, 1.799, 0.198, 12
2017,03,27, 18, 1.047, 0.243, 12
2017,03,27, 19, 0.303, 0.189, 12
2017,03,27, 20, 0.024, 0.015,  5
2017,03,28, 08, 0.182, 0.133, 12
2017,03,28, 09, 0.823, 0.238, 12
2017,03,28, 10, 1.591, 0.211, 12
2017,03,28, 11, 2.168, 0.138, 12
2017,03,28, 12, 2.537, 0.080, 12
2017,03,28, 13, 2.741, 0.034, 12
2017,03,28, 14, 2.788, 0.017, 12
2017,03,28, 15, 2.554, 0.113, 12
2017,03,28, 16, 2.119, 0.152, 12
2017,03,28, 17, 1.373, 0.211, 12
2017,03,28, 18, 0.675, 0.243, 12
2017,03,28, 19, 0.241, 0.109, 12
2017,03,28, 20, 0.040, 0.018,  3
2017,03,29, 08, 0.083, 0.055,  9
2017,03,29, 09, 0.265, 0.139, 12
2017,03,29, 10, 0.788, 0.417, 12
2017,03,29, 11, 0.546, 0.247, 12
2017,03,29, 12, 1.190, 0.376, 12
2017,03,29, 13, 0.632, 0.434, 12
2017,03,29, 14, 0.295, 0.065, 12
2017,03,29, 15, 0.435, 0.188, 12
2017,03,29, 16, 0.627, 0.276, 12
2017,03,29, 17, 0.211, 0.077, 12
2017,03,29, 18, 0.280, 0.193, 10
2017,03,29, 19, 0.053, 0.020, 12
2017,03,29, 20, 0.021, 0.011,  4
2017,03,30, 08, 0.124, 0.088, 10
2017,03,30, 09, 0.307, 0.055, 12
2017,03,30, 10, 0.686, 0.279, 12
2017,03,30, 11, 1.083, 0.396, 12
2017,03,30, 12, 2.182, 0.701, 12
2017,03,30, 13, 2.693, 0.098, 12
2017,03,30, 14, 2.767, 0.098, 12
2017,03,30, 15, 2.551, 0.250, 12
2017,03,30, 16, 1.959, 0.408, 12
2017,03,30, 17, 1.215, 0.218, 12
2017,03,30, 18, 0.765, 0.242, 12
2017,03,30, 19, 0.221, 0.091, 12
2017,03,30, 20, 0.046, 0.026,  5
2017,03,31, 08, 0.085, 0.053, 12
2017,03,31, 09, 0.668, 0.293, 12
2017,03,31, 10, 1.150, 0.142, 12
2017,03,31, 11, 1.499, 0.339, 12
2017,03,31, 12, 2.339, 0.268, 12
2017,03,31, 13, 2.619, 0.305, 12
2017,03,31, 14, 2.576, 0.194, 12
2017,03,31, 15, 2.274, 0.651, 12
2017,03,31, 16, 0.672, 0.131, 12
2017,03,31, 17, 0.673, 0.394, 12
2017,03,31, 18, 0.233, 0.093, 12
2017,03,31, 19, 0.072, 0.043, 11
2017,04,01, 08, 0.061, 0.026,  9
2017,04,01, 09, 0.355, 0.376, 12
2017,04,01, 10, 1.076, 0.301, 12
2017,04,01, 11, 0.464, 0.332, 12
2017,04,01, 12, 0.155, 0.058, 12
2017,04,01, 13, 0.823, 0.424, 12
2017,04,01, 14, 0.816, 0.380, 12
2017,04,01, 15, 1.104, 0.382, 12
2017,04,01, 16, 0.360, 0.116, 12
2017,04,01, 17, 0.254, 0.048, 12
2017,04,01, 18, 0.062, 0.026, 12
2017,04,01, 19, 0.032, 0.016, 12
2017,04,02, 08, 0.063, 0.048, 11
2017,04,02, 09, 0.302, 0.149, 12
2017,04,02, 10, 1.170, 0.447, 12
2017,04,02, 11, 2.260, 0.375, 12
2017,04,02, 12, 2.711, 0.120, 12
2017,04,02, 13, 2.856, 0.054, 12
2017,04,02, 14, 2.827, 0.177, 12
2017,04,02, 15, 2.201, 0.610, 12
2017,04,02, 16, 1.742, 0.794, 12
2017,04,02, 17, 1.360, 0.751, 12
2017,04,02, 18, 0.344, 0.050, 12
2017,04,02, 19, 0.315, 0.135, 12
2017,04,02, 20, 0.048, 0.030,  7
2017,04,03, 08, 0.041, 0.015,  7
2017,04,03, 09, 0.117, 0.051, 12
2017,04,03, 10, 0.209, 0.030, 12
2017,04,03, 11, 0.389, 0.085, 12
2017,04,03, 12, 0.428, 0.034, 12
2017,04,03, 13, 0.693, 0.183, 12
2017,04,03, 14, 0.892, 0.172, 12
2017,04,03, 15, 2.525, 0.332, 12
2017,04,03, 16, 2.381, 0.144, 12
2017,04,03, 17, 1.831, 0.193, 12
2017,04,03, 18, 1.107, 0.232, 12
2017,04,03, 19, 0.361, 0.196, 12
2017,04,03, 20, 0.039, 0.022,  7
2017,04,04, 07, 0.030, 0.008,  2
2017,04,04, 08, 0.199, 0.129, 12
2017,04,04, 09, 0.829, 0.227, 12
2017,04,04, 10, 1.525, 0.208, 12
2017,04,04, 11, 2.185, 0.152, 12
2017,04,04, 12, 2.537, 0.105, 12
2017,04,04, 13, 2.104, 0.613, 12
2017,04,04, 14, 2.152, 0.829, 12
2017,04,04, 15, 1.844, 1.043, 12
2017,04,04, 16, 1.103, 0.501, 12
2017,04,04, 17, 1.349, 0.549, 12
2017,04,04, 18, 0.774, 0.118, 12
2017,04,04, 19, 0.188, 0.079, 12
2017,04,04, 20, 0.064, 0.052,  6
2017,04,05, 08, 0.049, 0.034, 12
2017,04,05, 09, 0.321, 0.164, 12
2017,04,05, 10, 0.422, 0.173, 12
2017,04,05, 11, 0.696, 0.404, 12
2017,04,05, 12, 1.845, 0.591, 12
2017,04,05, 13, 2.052, 0.578, 12
2017,04,05, 14, 1.590, 0.725, 12
2017,04,05, 15, 1.156, 0.543, 12
2017,04,05, 16, 0.601, 0.137, 12
2017,04,05, 17, 0.357, 0.121, 12
2017,04,05, 18, 0.275, 0.055, 12
2017,04,05, 19, 0.148, 0.128, 12
2017,04,05, 20, 0.016, 0.006,  6
2017,04,06, 07, 0.024, 0.000,  2
2017,04,06, 08, 0.107, 0.074, 12
2017,04,06, 09, 0.563, 0.179, 12
2017,04,06, 10, 0.983, 0.394, 12
2017,04,06, 11, 0.928, 0.631, 12
2017,04,06, 12, 0.740, 0.366, 12
2017,04,06, 13, 0.810, 0.142, 12
2017,04,06, 14, 0.564, 0.148, 12
2017,04,06, 15, 0.493, 0.087, 12
2017,04,06, 16, 0.588, 0.199, 12
2017,04,06, 17, 0.733, 0.213, 12
2017,04,06, 18, 0.565, 0.238, 12
2017,04,06, 19, 0.384, 0.235, 12
2017,04,06, 20, 0.041, 0.030,  7
2017,04,07, 07, 0.039, 0.020,  4
2017,04,07, 08, 0.158, 0.055, 12
2017,04,07, 09, 0.428, 0.107, 12
2017,04,07, 10, 0.839, 0.118, 12
2017,04,07, 11, 0.863, 0.192, 12
2017,04,07, 12, 1.150, 0.455, 12
2017,04,07, 13, 0.783, 0.302, 12
2017,04,07, 14, 0.453, 0.095, 12
2017,04,07, 15, 0.675, 0.082, 12
2017,04,07, 16, 0.751, 0.134, 12
2017,04,07, 17, 0.376, 0.101, 12
2017,04,07, 18, 0.242, 0.010, 12
2017,04,07, 19, 0.155, 0.054, 12
2017,04,07, 20, 0.034, 0.023,  6
2017,04,08, 07, 0.012, 0.000,  1
2017,04,08, 08, 0.080, 0.046, 12
2017,04,08, 09, 0.255, 0.070, 12
2017,04,08, 10, 0.576, 0.186, 12
2017,04,08, 11, 0.530, 0.053, 12
2017,04,08, 12, 0.743, 0.125, 12
2017,04,08, 13, 0.962, 0.053, 12
2017,04,08, 14, 2.328, 0.803, 12
2017,04,08, 15, 2.475, 0.614, 12
2017,04,08, 16, 2.160, 0.311, 12
2017,04,08, 17, 1.785, 0.175, 12
2017,04,08, 18, 1.105, 0.225, 12
2017,04,08, 19, 0.381, 0.184, 12
2017,04,08, 20, 0.052, 0.029,  8
2017,04,09, 07, 0.038, 0.020,  5
2017,04,09, 08, 0.295, 0.164, 12
2017,04,09, 09, 1.014, 0.242, 12
2017,04,09, 10, 1.753, 0.207, 12
2017,04,09, 11, 2.328, 0.138, 12
2017,04,09, 12, 2.649, 0.064, 12
2017,04,09, 13, 2.805, 0.028, 12
2017,04,09, 14, 2.816, 0.029, 12
2017,04,09, 15, 2.632, 0.092, 12
2017,04,09, 16, 2.271, 0.144, 12
2017,04,09, 17, 1.735, 0.182, 12
2017,04,09, 18, 1.047, 0.215, 12
2017,04,09, 19, 0.370, 0.168, 12
2017,04,09, 20, 0.063, 0.036,  8
2017,04,10, 07, 0.044, 0.014,  3
2017,04,10, 08, 0.069, 0.024, 12
2017,04,10, 09, 0.138, 0.066, 12
2017,04,10, 10, 0.477, 0.254, 12
2017,04,10, 11, 0.523, 0.283, 12
2017,04,10, 12, 1.323, 0.601, 12
2017,04,10, 13, 2.018, 0.690, 12
2017,04,10, 14, 2.059, 0.670, 12
2017,04,10, 15, 2.213, 0.739, 12
2017,04,10, 16, 1.484, 0.646, 12
2017,04,10, 17, 0.935, 0.487, 12
2017,04,10, 18, 0.426, 0.133, 12
2017,04,10, 19, 0.335, 0.218, 12
2017,04,10, 20, 0.047, 0.030,  9
2017,04,11, 08, 0.062, 0.038, 11
2017,04,11, 09, 0.315, 0.159, 12
2017,04,11, 10, 0.995, 0.240, 12
2017,04,11, 11, 1.986, 0.496, 12
2017,04,11, 12, 2.638, 0.262, 12
2017,04,11, 13, 2.179, 0.699, 12
2017,04,11, 14, 0.628, 0.612, 12
2017,04,11, 15, 0.586, 0.299, 12
2017,04,11, 16, 2.083, 0.456, 12
2017,04,11, 17, 1.670, 0.412, 12
2017,04,11, 18, 1.056, 0.293, 12
2017,04,11, 19, 0.347, 0.138, 12
2017,04,11, 20, 0.064, 0.038, 10
2017,04,12, 07, 0.029, 0.016,  5
2017,04,12, 08, 0.129, 0.041, 12
2017,04,12, 09, 0.535, 0.295, 12
2017,04,12, 10, 0.448, 0.083, 12
2017,04,12, 11, 0.509, 0.182, 12
2017,04,12, 12, 0.552, 0.155, 12
2017,04,12, 13, 0.481, 0.105, 12
2017,04,12, 14, 0.340, 0.104, 12
2017,04,12, 15, 0.287, 0.111, 12
2017,04,12, 16, 0.374, 0.114, 12
2017,04,12, 17, 0.141, 0.074, 12
2017,04,12, 18, 0.225, 0.106, 12
2017,04,12, 19, 0.115, 0.118, 11
2017,04,12, 20, 0.012, 0.000,  1
2017,04,13, 07, 0.040, 0.015,  6
2017,04,13, 08, 0.172, 0.086, 12
2017,04,13, 09, 0.378, 0.081, 12
2017,04,13, 10, 0.558, 0.111, 12
2017,04,13, 11, 0.645, 0.211, 12
2017,04,13, 12, 1.076, 0.652, 12
2017,04,13, 13, 1.078, 0.514, 12
2017,04,13, 14, 1.684, 0.828, 12
2017,04,13, 15, 1.933, 0.531, 12
2017,04,13, 16, 1.535, 0.630, 12
2017,04,13, 17, 1.623, 0.602, 12
2017,04,13, 18, 1.064, 0.484, 12
2017,04,13, 19, 0.501, 0.222, 12
2017,04,13, 20, 0.067, 0.048, 10
2017,04,14, 07, 0.012, 0.000,  2
2017,04,14, 08, 0.049, 0.026, 12
2017,04,14, 09, 0.292, 0.137, 12
2017,04,14, 10, 0.422, 0.037, 12
2017,04,14, 11, 0.417, 0.050, 12
2017,04,14, 12, 0.457, 0.052, 12
2017,04,14, 13, 0.390, 0.066, 12
2017,04,14, 14, 0.339, 0.087, 12
2017,04,14, 15, 0.142, 0.030, 12
2017,04,14, 16, 0.123, 0.037, 12
2017,04,14, 17, 0.118, 0.061, 12
2017,04,14, 18, 0.180, 0.024, 12
2017,04,14, 19, 0.185, 0.033, 12
2017,04,14, 20, 0.073, 0.054,  9
2017,04,15, 08, 0.079, 0.035, 10
2017,04,15, 09, 0.204, 0.076, 12
2017,04,15, 10, 0.191, 0.108, 12
2017,04,15, 11, 0.396, 0.203, 12
2017,04,15, 12, 0.905, 0.701, 12
2017,04,15, 13, 2.117, 0.445, 12
2017,04,15, 14, 1.629, 0.745, 12
2017,04,15, 15, 1.512, 0.652, 12
2017,04,15, 16, 1.318, 0.146, 12
2017,04,15, 17, 1.425, 0.245, 12
2017,04,15, 18, 1.264, 0.233, 12
2017,04,15, 19, 0.491, 0.219, 12
2017,04,15, 20, 0.055, 0.042, 11
2017,04,16, 07, 0.046, 0.028,  8
2017,04,16, 08, 0.210, 0.081, 12
2017,04,16, 09, 0.927, 0.262, 12
2017,04,16, 10, 0.726, 0.355, 12
2017,04,16, 11, 0.306, 0.142, 12
2017,04,16, 12, 1.853, 0.907, 12
2017,04,16, 13, 1.327, 0.671, 12
2017,04,16, 14, 0.518, 0.206, 12
2017,04,16, 15, 0.475, 0.218, 12
2017,04,16, 16, 1.061, 0.595, 12
2017,04,16, 17, 0.706, 0.472, 12
2017,04,16, 18, 1.044, 0.443, 12
2017,04,16, 19, 0.393, 0.136, 12
2017,04,16, 20, 0.087, 0.057, 11
2017,04,17, 07, 0.029, 0.014,  7
2017,04,17, 08, 0.236, 0.124, 12
2017,04,17, 09, 0.969, 0.394, 12
2017,04,17, 10, 1.161, 0.744, 12
2017,04,17, 11, 1.586, 0.887, 12
2017,04,17, 12, 2.181, 0.823, 12
2017,04,17, 13, 1.622, 1.077, 12
2017,04,17, 14, 2.164, 0.945, 12
2017,04,17, 15, 2.706, 0.482, 12
2017,04,17, 16, 1.442, 0.993, 12
2017,04,17, 17, 1.086, 0.840, 12
2017,04,17, 18, 0.973, 0.514, 12
2017,04,17, 19, 0.318, 0.191, 12
2017,04,17, 20, 0.048, 0.049, 12
2017,04,18, 07, 0.072, 0.040,  9
2017,04,18, 08, 0.509, 0.244, 12
2017,04,18, 09, 1.216, 0.338, 12
2017,04,18, 10, 1.839, 0.283, 12
2017,04,18, 11, 1.602, 0.601, 12
2017,04,18, 12, 1.920, 0.994, 12
2017,04,18, 13, 2.302, 1.030, 12
2017,04,18, 14, 1.288, 0.766, 12
2017,04,18, 15, 1.749, 1.023, 12
2017,04,18, 16, 2.314, 0.563, 12
2017,04,18, 17, 1.703, 0.696, 12
2017,04,18, 18, 0.394, 0.201, 12
2017,04,18, 19, 0.465, 0.254, 12
2017,04,18, 20, 0.069, 0.058, 12
2017,04,19, 07, 0.052, 0.025,  9
2017,04,19, 08, 0.431, 0.246, 12
2017,04,19, 09, 1.265, 0.249, 12
2017,04,19, 10, 2.040, 0.210, 12
2017,04,19, 11, 2.549, 0.204, 12
2017,04,19, 12, 2.146, 0.615, 12
2017,04,19, 13, 2.028, 0.699, 12
2017,04,19, 14, 2.229, 0.717, 12
2017,04,19, 15, 2.537, 0.463, 12
2017,04,19, 16, 1.565, 1.010, 12
2017,04,19, 17, 1.418, 0.820, 12
2017,04,19, 18, 0.764, 0.530, 12
2017,04,19, 19, 0.263, 0.125, 12
2017,04,19, 20, 0.052, 0.032, 11
2017,04,20, 07, 0.077, 0.038, 10
2017,04,20, 08, 0.432, 0.211, 12
2017,04,20, 09, 1.174, 0.201, 12
2017,04,20, 10, 1.943, 0.224, 12
2017,04,20, 11, 2.399, 0.138, 12
2017,04,20, 12, 2.832, 0.132, 12
2017,04,20, 13, 2.976, 0.026, 12
2017,04,20, 14, 2.975, 0.027, 12
2017,04,20, 15, 2.853, 0.089, 12
2017,04,20, 16, 2.485, 0.129, 12
2017,04,20, 17, 1.914, 0.204, 12
2017,04,20, 18, 1.198, 0.236, 12
2017,04,20, 19, 0.462, 0.191, 12
2017,04,20, 20, 0.076, 0.076, 12
2017,04,21, 07, 0.012, 0.000,  2
2017,04,21, 08, 0.077, 0.070, 11
2017,04,21, 09, 0.427, 0.215, 12
2017,04,21, 10, 0.284, 0.059, 12
2017,04,21, 11, 0.495, 0.149, 12
2017,04,21, 12, 0.797, 0.041, 12
2017,04,21, 13, 1.056, 0.151, 12
2017,04,21, 14, 0.450, 0.188, 12
2017,04,21, 15, 0.621, 0.230, 12
2017,04,21, 16, 0.223, 0.087, 12
2017,04,21, 17, 0.307, 0.104, 12
2017,04,21, 18, 0.228, 0.042, 12
2017,04,21, 19, 0.100, 0.054, 12
2017,04,21, 20, 0.018, 0.007,  6
2017,04,22, 07, 0.047, 0.032,  8
2017,04,22, 08, 0.326, 0.151, 12
2017,04,22, 09, 0.922, 0.366, 12
2017,04,22, 10, 1.393, 0.645, 12
2017,04,22, 11, 1.952, 0.878, 12
2017,04,22, 12, 1.852, 0.792, 12
2017,04,22, 13, 1.057, 0.643, 12
2017,04,22, 14, 1.577, 0.720, 12
2017,04,22, 15, 1.612, 0.641, 12
2017,04,22, 16, 0.779, 0.353, 12
2017,04,22, 17, 1.179, 0.846, 12
2017,04,22, 18, 0.491, 0.300, 12
2017,04,22, 19, 0.233, 0.170, 12
2017,04,22, 20, 0.060, 0.044,  9
2017,04,23, 07, 0.065, 0.039, 10
2017,04,23, 08, 0.299, 0.248, 12
2017,04,23, 09, 1.326, 0.250, 12
2017,04,23, 10, 1.356, 0.437, 12
2017,04,23, 11, 1.243, 0.911, 12
2017,04,23, 12, 0.934, 0.336, 12
2017,04,23, 13, 1.039, 0.510, 12
2017,04,23, 14, 1.624, 0.768, 12
2017,04,23, 15, 2.297, 0.431, 12
2017,04,23, 16, 1.181, 0.834, 12
2017,04,23, 17, 0.860, 0.304, 12
2017,04,23, 18, 0.315, 0.025, 12
2017,04,23, 19, 0.207, 0.038, 12
2017,04,23, 20, 0.075, 0.033, 12
2017,04,23, 21, 0.012, 0.000,  1
2017,04,24, 07, 0.044, 0.020, 11
2017,04,24, 08, 0.208, 0.083, 12
2017,04,24, 09, 0.711, 0.402, 12
2017,04,24, 10, 1.412, 0.490, 12
2017,04,24, 11, 2.399, 0.526, 12
2017,04,24, 12, 2.613, 0.454, 12
2017,04,24, 13, 2.491, 0.534, 12
2017,04,24, 14, 0.962, 0.301, 12
2017,04,24, 15, 0.953, 0.332, 12
2017,04,24, 16, 0.738, 0.371, 12
2017,04,24, 17, 0.399, 0.254, 12
2017,04,24, 18, 0.383, 0.226, 12
2017,04,24, 19, 0.058, 0.050, 10
2017,04,24, 20, 0.073, 0.035, 11
2017,04,25, 07, 0.061, 0.031, 11
2017,04,25, 08, 0.502, 0.299, 12
2017,04,25, 09, 1.219, 0.360, 12
2017,04,25, 10, 1.581, 0.413, 12
2017,04,25, 11, 1.779, 0.976, 12
2017,04,25, 12, 2.185, 1.011, 12
2017,04,25, 13, 1.611, 0.772, 12
2017,04,25, 14, 2.836, 0.304, 12
2017,04,25, 15, 2.203, 1.030, 12
2017,04,25, 16, 2.456, 0.670, 12
2017,04,25, 17, 2.079, 0.421, 12
2017,04,25, 18, 1.384, 0.202, 12
2017,04,25, 19, 0.505, 0.311, 12
2017,04,25, 20, 0.097, 0.077, 12
2017,04,25, 21, 0.018, 0.008,  2
2017,04,26, 07, 0.103, 0.059, 11
2017,04,26, 08, 0.491, 0.274, 12
2017,04,26, 09, 1.351, 0.236, 12
2017,04,26, 10, 1.497, 0.586, 12
2017,04,26, 11, 1.932, 0.908, 12
2017,04,26, 12, 1.649, 0.911, 12
2017,04,26, 13, 1.010, 0.908, 12
2017,04,26, 14, 1.440, 1.172, 12
2017,04,26, 15, 1.159, 0.931, 12
2017,04,26, 16, 2.339, 0.350, 12
2017,04,26, 17, 2.114, 0.483, 12
2017,04,26, 18, 0.252, 0.097, 12
2017,04,26, 19, 0.160, 0.076, 12
2017,04,26, 20, 0.092, 0.034, 12
2017,04,26, 21, 0.020, 0.014,  3
2017,04,27, 07, 0.062, 0.032, 12
2017,04,27, 08, 0.445, 0.230, 12
2017,04,27, 09, 1.326, 0.283, 12
2017,04,27, 10, 1.976, 0.180, 12
2017,04,27, 11, 2.287, 0.458, 12
2017,04,27, 12, 2.393, 0.906, 12
2017,04,27, 13, 1.684, 0.872, 12
2017,04,27, 14, 1.301, 0.840, 12
2017,04,27, 15, 1.020, 1.201, 12
2017,04,27, 16, 0.602, 0.286, 12
2017,04,27, 17, 0.418, 0.084, 12
2017,04,27, 18, 0.960, 0.441, 12
2017,04,27, 19, 0.472, 0.168, 12
2017,04,27, 20, 0.086, 0.049, 12
2017,04,27, 21, 0.012, 0.000,  2
2017,04,28, 07, 0.086, 0.067,  7
2017,04,28, 08, 0.291, 0.184, 12
2017,04,28, 09, 1.205, 0.138, 12
2017,04,28, 10, 1.920, 0.515, 12
2017,04,28, 11, 0.979, 0.244, 12
2017,04,28, 12, 0.660, 0.332, 12
2017,04,28, 13, 1.089, 0.736, 12
2017,04,28, 14, 1.070, 0.774, 12
2017,04,28, 15, 1.286, 0.701, 12
2017,04,28, 16, 1.083, 0.286, 12
2017,04,28, 17, 1.043, 0.466, 12
2017,04,28, 18, 0.675, 0.297, 12
2017,04,28, 19, 0.283, 0.145, 12
2017,04,28, 20, 0.105, 0.035, 12
2017,04,28, 21, 0.032, 0.007,  3
2017,04,29, 06, 0.012, 0.000,  1
2017,04,29, 07, 0.067, 0.024, 12
2017,04,29, 08, 0.502, 0.295, 12
2017,04,29, 09, 1.364, 0.234, 12
2017,04,29, 10, 1.733, 0.540, 12
2017,04,29, 11, 2.033, 0.804, 12
2017,04,29, 12, 1.648, 0.746, 12
2017,04,29, 13, 1.474, 0.644, 12
2017,04,29, 14, 1.071, 0.403, 12
2017,04,29, 15, 1.393, 0.522, 12
2017,04,29, 16, 1.197, 0.551, 12
2017,04,29, 17, 0.995, 0.296, 12
2017,04,29, 18, 1.251, 0.322, 12
2017,04,29, 19, 0.302, 0.120, 12
2017,04,29, 20, 0.088, 0.048, 12
2017,04,29, 21, 0.016, 0.007,  3
2017,04,30, 06, 0.024, 0.000,  1
2017,04,30, 07, 0.070, 0.030, 12
2017,04,30, 08, 0.516, 0.294, 12
2017,04,30, 09, 1.391, 0.247, 12
2017,04,30, 10, 2.026, 0.137, 12
2017,04,30, 11, 2.517, 0.203, 12
2017,04,30, 12, 2.913, 0.175, 12
2017,04,30, 13, 2.815, 0.261, 12
2017,04,30, 14, 2.580, 0.574, 12
2017,04,30, 15, 2.893, 0.107, 12
2017,04,30, 16, 2.574, 0.164, 12
2017,04,30, 17, 1.594, 0.614, 12
2017,04,30, 18, 1.169, 0.317, 12
2017,04,30, 19, 0.421, 0.246, 12
2017,04,30, 20, 0.098, 0.035, 12
2017,04,30, 21, 0.020, 0.014,  3
2017,05,01, 07, 0.021, 0.009,  7
2017,05,01, 08, 0.073, 0.019, 12
2017,05,01, 09, 0.142, 0.022, 12
2017,05,01, 10, 0.327, 0.090, 12
2017,05,01, 11, 0.460, 0.131, 12
2017,05,01, 12, 0.508, 0.052, 12
2017,05,01, 13, 0.935, 0.133, 12
2017,05,01, 14, 0.813, 0.099, 12
2017,05,01, 15, 0.719, 0.128, 12
2017,05,01, 16, 0.831, 0.270, 12
2017,05,01, 17, 0.472, 0.046, 12
2017,05,01, 18, 0.378, 0.134, 12
2017,05,01, 19, 0.207, 0.032, 12
2017,05,01, 20, 0.072, 0.044, 12
2017,05,01, 21, 0.024, 0.000,  1
2017,05,02, 07, 0.030, 0.008, 10
2017,05,02, 08, 0.098, 0.045, 12
2017,05,02, 09, 0.260, 0.087, 12
2017,05,02, 10, 0.255, 0.083, 12
2017,05,02, 11, 0.306, 0.076, 12
2017,05,02, 12, 0.339, 0.100, 12
2017,05,02, 13, 0.708, 0.091, 12
2017,05,02, 14, 1.082, 0.299, 12
2017,05,02, 15, 1.386, 0.491, 12
2017,05,02, 16, 1.370, 0.888, 12
2017,05,02, 17, 0.489, 0.214, 12
2017,05,02, 18, 0.343, 0.124, 12
2017,05,02, 19, 0.122, 0.039, 12
2017,05,02, 20, 0.125, 0.070, 12
2017,05,02, 21, 0.020, 0.014,  3
2017,05,03, 07, 0.029, 0.014,  9
2017,05,03, 08, 0.121, 0.069, 12
2017,05,03, 09, 0.125, 0.061, 12
2017,05,03, 10, 0.104, 0.034, 12
2017,05,03, 11, 0.318, 0.257, 12
2017,05,03, 12, 0.688, 0.334, 12
2017,05,03, 13, 0.950, 0.544, 12
2017,05,03, 14, 0.899, 0.230, 12
2017,05,03, 15, 1.177, 0.509, 12
2017,05,03, 16, 1.429, 0.254, 12
2017,05,03, 17, 0.740, 0.364, 12
2017,05,03, 18, 0.841, 0.186, 12
2017,05,03, 19, 0.320, 0.228, 12
2017,05,03, 20, 0.078, 0.040, 12
2017,05,04, 07, 0.062, 0.051, 10
2017,05,04, 08, 0.498, 0.237, 12
2017,05,04, 09, 1.104, 0.274, 12
2017,05,04, 10, 1.741, 0.393, 12
2017,05,04, 11, 2.250, 0.446, 12
2017,05,04, 12, 1.719, 0.513, 12
2017,05,04, 13, 1.499, 0.480, 12
2017,05,04, 14, 0.844, 0.165, 12
2017,05,04, 15, 0.747, 0.382, 12
2017,05,04, 16, 1.414, 0.499, 12
2017,05,04, 17, 0.457, 0.114, 12
2017,05,04, 18, 0.284, 0.060, 12
2017,05,04, 19, 0.064, 0.027, 12
2017,05,04, 20, 0.073, 0.052,  9
2017,05,05, 07, 0.041, 0.019,  8
2017,05,05, 08, 0.073, 0.012, 12
2017,05,05, 09, 0.126, 0.024, 12
2017,05,05, 10, 0.237, 0.032, 12
2017,05,05, 11, 0.365, 0.079, 12
2017,05,05, 12, 0.605, 0.222, 12
2017,05,05, 13, 0.675, 0.152, 12
2017,05,05, 14, 0.903, 0.288, 12
2017,05,05, 15, 0.747, 0.137, 12
2017,05,05, 16, 0.639, 0.173, 12
2017,05,05, 17, 0.645, 0.179, 12
2017,05,05, 18, 0.442, 0.222, 12
2017,05,05, 19, 0.147, 0.091, 12
2017,05,05, 20, 0.037, 0.013, 12
2017,05,05, 21, 0.020, 0.007,  3
2017,05,06, 07, 0.065, 0.047,  9
2017,05,06, 08, 0.410, 0.106, 12
2017,05,06, 09, 0.925, 0.517, 12
2017,05,06, 10, 2.191, 0.227, 12
2017,05,06, 11, 2.313, 0.454, 12
2017,05,06, 12, 2.840, 0.220, 12
2017,05,06, 13, 2.973, 0.036, 12
2017,05,06, 14, 2.749, 0.357, 12
2017,05,06, 15, 2.323, 0.564, 12
2017,05,06, 16, 2.240, 0.516, 12
2017,05,06, 17, 1.850, 0.357, 12
2017,05,06, 18, 1.187, 0.233, 12
2017,05,06, 19, 0.557, 0.123, 12
2017,05,06, 20, 0.187, 0.089, 12
2017,05,06, 21, 0.029, 0.014,  5
2017,05,07, 06, 0.045, 0.018,  4
2017,05,07, 07, 0.146, 0.041, 12
2017,05,07, 08, 0.477, 0.117, 12
2017,05,07, 09, 0.956, 0.132, 12
2017,05,07, 10, 0.964, 0.126, 12
2017,05,07, 11, 0.814, 0.179, 12
2017,05,07, 12, 0.305, 0.104, 12
2017,05,07, 13, 0.959, 0.272, 12
2017,05,07, 14, 0.919, 0.121, 12
2017,05,07, 15, 1.074, 0.290, 12
